time,open,volume,MACD,MACD_Hist,MACD_Signal,high,low
5/31/2023 10:32,416.705,440853,-0.3052,0.0003,-0.3055,417.19,416.295
5/31/2023 10:31,416.745,305829,-0.3112,-0.0057,-0.3055,417.19,416.295
5/31/2023 10:30,416.88,298839,-0.3184,-0.0143,-0.3041,417.19,416.33
5/31/2023 10:29,416.71,191178,-0.3368,-0.0363,-0.3005,417.19,416.37
5/31/2023 10:28,416.67,531214,-0.338,-0.0465,-0.2915,417.19,416.37
5/31/2023 10:27,416.57,490354,-0.3306,-0.0507,-0.2798,417.19,416.37
5/31/2023 10:26,416.68,323912,-0.3061,-0.039,-0.2671,417.19,416.37
5/31/2023 10:25,416.95,245708,-0.2816,-0.0242,-0.2574,417.19,416.37
5/31/2023 10:24,417.05,428001,-0.2737,-0.0224,-0.2514,417.19,416.37
5/31/2023 10:23,417.13,126883,-0.2699,-0.0241,-0.2458,417.19,416.37
5/31/2023 10:22,417.14,167402,-0.2692,-0.0295,-0.2397,417.19,416.37
5/31/2023 10:21,417.17,138451,-0.2654,-0.0331,-0.2324,417.195,416.37
5/31/2023 10:20,417.195,156096,-0.2598,-0.0357,-0.2241,417.29,416.37
5/31/2023 10:19,417.29,325425,-0.2514,-0.0362,-0.2152,417.305,416.37
5/31/2023 10:18,417.305,171811,-0.2467,-0.0406,-0.2061,417.39,416.37
5/31/2023 10:17,417.39,271828,-0.2386,-0.0426,-0.196,417.4,416.37
5/31/2023 10:16,417.4,174126,-0.2335,-0.0482,-0.1853,417.415,416.37
5/31/2023 10:15,417.415,321919,-0.2245,-0.0513,-0.1733,417.5,416.37
5/31/2023 10:14,417.5,215011,-0.2114,-0.051,-0.1604,417.5,416.37
5/31/2023 10:13,417.43,198067,-0.2002,-0.0525,-0.1477,417.665,416.37
5/31/2023 10:12,417.665,409157,-0.1759,-0.0413,-0.1346,417.67,416.37
5/31/2023 10:11,417.67,178732,-0.1662,-0.042,-0.1242,417.7301,416.37
5/31/2023 10:10,417.7301,288749,-0.152,-0.0383,-0.1137,417.83,416.37
5/31/2023 10:09,417.83,169464,-0.1377,-0.0335,-0.1042,417.9,416.37
5/31/2023 10:08,417.9,377961,-0.1277,-0.0319,-0.0958,417.9,416.37
5/31/2023 10:07,417.85,251385,-0.1201,-0.0323,-0.0878,418.01,416.37
5/31/2023 10:06,418.01,163304,-0.1036,-0.0239,-0.0797,418.08,416.37
5/31/2023 10:05,418.08,132608,-0.0974,-0.0236,-0.0738,418.29,416.37
5/31/2023 10:04,418.29,133098,-0.0951,-0.0273,-0.0679,418.29,416.37
5/31/2023 10:03,417.94,245525,-0.1122,-0.0512,-0.0611,418.29,416.37
5/31/2023 10:02,418.015,236470,-0.0968,-0.0485,-0.0483,418.29,416.37
5/31/2023 10:01,418.02,235271,-0.0833,-0.0472,-0.0361,418.29,416.37
5/31/2023 10:00,418.17,443873,-0.0654,-0.041,-0.0243,418.29,416.37
5/31/2023 9:59,418.155,95481,-0.0569,-0.0428,-0.0141,418.325,416.37
5/31/2023 9:58,418.325,74891,-0.0436,-0.0402,-0.0034,418.325,416.37
5/31/2023 9:57,418.2,95177,-0.0434,-0.05,0.0067,418.325,416.37
5/31/2023 9:56,418.27,103763,-0.0297,-0.0489,0.0192,418.325,416.37
5/31/2023 9:55,418.23,246722,-0.019,-0.0504,0.0314,418.325,416.37
5/31/2023 9:54,418.22,125441,-0.0009,-0.0449,0.044,418.325,416.37
5/31/2023 9:53,418.26,175399,0.0232,-0.0321,0.0552,418.56,416.37
5/31/2023 9:52,418.56,586699,0.0495,-0.0138,0.0632,418.6,416.37
5/31/2023 9:51,418.6,153322,0.0518,-0.0149,0.0667,418.6,416.37
5/31/2023 9:50,418.4,151002,0.0499,-0.0205,0.0704,418.6,416.37
5/31/2023 9:49,418.34,127035,0.0672,-0.0083,0.0755,418.605,416.37
5/31/2023 9:48,418.605,207015,0.0944,0.0168,0.0776,418.605,416.37
5/31/2023 9:47,418.6,385188,0.1007,0.0273,0.0734,418.81,416.37
5/31/2023 9:46,418.81,260134,0.1078,0.0412,0.0666,418.81,416.37
5/31/2023 9:45,418.805,364112,0.094,0.0377,0.0563,418.81,416.37
5/31/2023 9:44,418.6,119235,0.0754,0.0285,0.0469,418.81,416.37
5/31/2023 9:43,418.61,178218,0.0715,0.0318,0.0397,418.81,416.37
5/31/2023 9:42,418.71,240981,0.0645,0.0327,0.0318,418.81,416.37
5/31/2023 9:41,418.6,244345,0.0444,0.0207,0.0236,418.81,416.37
5/31/2023 9:40,418.62,223524,0.0293,0.0108,0.0184,418.81,416.37
5/31/2023 9:39,418.38,133843,0.0075,-0.0082,0.0157,418.81,416.37
5/31/2023 9:38,418.42,146756,0.0041,-0.0137,0.0178,418.81,416.55
5/31/2023 9:37,418.16,209632,-0.0044,-0.0256,0.0212,418.81,416.55
5/31/2023 9:36,418.16,155359,0.0113,-0.0164,0.0276,418.81,416.55
5/31/2023 9:35,418.23,187063,0.0311,-0.0006,0.0317,418.81,416.57
5/31/2023 9:34,418.32,244228,0.0489,0.017,0.0319,418.81,416.57
5/31/2023 9:33,418.66,224289,0.0616,0.034,0.0276,418.81,416.57
5/31/2023 9:32,418.7,263046,0.0425,0.0233,0.0191,418.81,416.57
5/31/2023 9:31,418.44,511151,0.0133,0,0.0133,418.81,416.57
5/31/2023 9:30,418.28,649268,0.0023,-0.011,0.0133,420.05,416.57
5/30/2023 15:59,420.05,3768461,-0.1178,-0.029,-0.0888,420.05,419.88
5/30/2023 15:58,419.88,888355,-0.1347,-0.0532,-0.0815,420.05,419.73
5/30/2023 15:57,419.73,817548,-0.137,-0.0688,-0.0682,420.05,419.73
5/30/2023 15:56,419.78,395051,-0.1227,-0.0716,-0.051,420.05,419.69
5/30/2023 15:55,419.69,432081,-0.1077,-0.0745,-0.0331,420.05,419.69
5/30/2023 15:54,419.745,412556,-0.0778,-0.0633,-0.0145,420.05,419.69
5/30/2023 15:53,419.92,280262,-0.0442,-0.0455,0.0013,420.06,419.69
5/30/2023 15:52,420.06,310630,-0.0184,-0.0311,0.0127,420.09,419.69
5/30/2023 15:51,420.09,273077,0.0005,-0.0199,0.0204,420.37,419.69
5/30/2023 15:50,420.37,364767,0.0216,-0.0038,0.0254,420.37,419.69
5/30/2023 15:49,420.295,166180,0.0196,-0.0067,0.0264,420.37,419.69
5/30/2023 15:48,420.28,200521,0.0245,-0.0035,0.0281,420.515,419.69
5/30/2023 15:47,420.515,243578,0.0319,0.003,0.029,420.515,419.69
5/30/2023 15:46,420.412,578054,0.017,-0.0112,0.0282,420.515,419.69
5/30/2023 15:45,420.22,171089,0.0082,-0.0229,0.031,420.515,419.69
5/30/2023 15:44,420.21,149544,0.0163,-0.0204,0.0367,420.515,419.69
5/30/2023 15:43,420.33,108547,0.0275,-0.0143,0.0418,420.515,419.69
5/30/2023 15:42,420.27,529919,0.0292,-0.0163,0.0454,420.515,419.69
5/30/2023 15:41,420.25,123578,0.037,-0.0125,0.0495,420.515,419.69
5/30/2023 15:40,420.31,175087,0.0485,-0.0042,0.0526,420.515,419.69
5/30/2023 15:39,420.36,116917,0.0563,0.0026,0.0537,420.515,419.69
5/30/2023 15:38,420.41,96734,0.0604,0.0074,0.053,420.515,419.69
5/30/2023 15:37,420.2368,155709,0.0596,0.0085,0.0512,420.515,419.69
5/30/2023 15:36,420.42,172780,0.0754,0.0264,0.049,420.515,419.69
5/30/2023 15:35,420.49,88758,0.0758,0.0334,0.0424,420.515,419.69
5/30/2023 15:34,420.4,112187,0.0681,0.034,0.0341,420.515,419.69
5/30/2023 15:33,420.42,96195,0.0665,0.0409,0.0256,420.54,419.69
5/30/2023 15:32,420.54,162453,0.0614,0.046,0.0154,420.54,419.69
5/30/2023 15:31,420.4,92362,0.0417,0.0379,0.0038,420.54,419.69
5/30/2023 15:30,420.275,105799,0.0303,0.0359,-0.0056,420.54,419.69
5/30/2023 15:29,420.38,160764,0.028,0.0426,-0.0146,420.54,419.69
5/30/2023 15:28,420.31,117916,0.014,0.0393,-0.0253,420.54,419.69
5/30/2023 15:27,420.35,89418,0.003,0.0381,-0.0351,420.54,419.69
5/30/2023 15:26,420.27,95947,-0.0151,0.0295,-0.0446,420.54,419.69
5/30/2023 15:25,420.165,60653,-0.0299,0.0221,-0.052,420.54,419.69
5/30/2023 15:24,420.1599,144272,-0.0376,0.0199,-0.0575,420.54,419.69
5/30/2023 15:23,420.09,69531,-0.0464,0.0162,-0.0625,420.54,419.69
5/30/2023 15:22,420.16,94381,-0.0498,0.0168,-0.0665,420.54,419.69
5/30/2023 15:21,420.14,88675,-0.0605,0.0102,-0.0707,420.54,419.69
5/30/2023 15:20,420.11,110596,-0.0714,0.0019,-0.0733,420.54,419.69
5/30/2023 15:19,420.09,46277,-0.0811,-0.0073,-0.0738,420.54,419.69
5/30/2023 15:18,420.045,111923,-0.0903,-0.0184,-0.0719,420.54,419.69
5/30/2023 15:17,419.87,116138,-0.0961,-0.0288,-0.0673,420.54,419.69
5/30/2023 15:16,419.89,92414,-0.0844,-0.0242,-0.0601,420.54,419.69
5/30/2023 15:15,420,200652,-0.0702,-0.0161,-0.0541,420.54,419.69
5/30/2023 15:14,420.01,145527,-0.0623,-0.0122,-0.0501,420.54,419.69
5/30/2023 15:13,420.14,124229,-0.0522,-0.0052,-0.047,420.54,419.69
5/30/2023 15:12,420.215,85032,-0.0519,-0.0062,-0.0457,420.54,419.69
5/30/2023 15:11,420.21,182053,-0.0584,-0.0143,-0.0441,420.54,419.69
5/30/2023 15:10,420.215,585327,-0.0653,-0.0248,-0.0406,420.54,419.69
5/30/2023 15:09,420.21,63508,-0.0737,-0.0394,-0.0344,420.54,419.69
5/30/2023 15:08,420.04,168931,-0.0829,-0.0583,-0.0245,420.54,419.69
5/30/2023 15:07,420.05,115242,-0.076,-0.066,-0.01,420.54,419.69
5/30/2023 15:06,419.94,104310,-0.0671,-0.0737,0.0066,420.54,419.69
5/30/2023 15:05,420.14,192239,-0.0437,-0.0686,0.025,420.54,419.69
5/30/2023 15:04,420.19,142068,-0.0334,-0.0756,0.0421,420.54,419.69
5/30/2023 15:03,420.01,128409,-0.025,-0.086,0.061,420.54,419.69
5/30/2023 15:02,420.175,318359,0.0045,-0.078,0.0825,420.54,419.69
5/30/2023 15:01,420.11,107446,0.0253,-0.0768,0.102,420.54,419.69
5/30/2023 15:00,420.215,234980,0.058,-0.0632,0.1212,420.54,419.69
5/30/2023 14:59,420.39,113306,0.0883,-0.0488,0.1371,420.54,419.69
5/30/2023 14:58,420.49,136258,0.1078,-0.0415,0.1492,420.6005,419.69
5/30/2023 14:57,420.6005,60334,0.121,-0.0387,0.1596,420.6005,419.69
5/30/2023 14:56,420.58,64330,0.1248,-0.0445,0.1693,420.63,419.69
5/30/2023 14:55,420.63,167507,0.1299,-0.0505,0.1804,420.63,419.745
5/30/2023 14:54,420.53,71737,0.1294,-0.0636,0.193,420.63,419.87
5/30/2023 14:53,420.5,175050,0.1372,-0.0718,0.2089,420.63,419.87
5/30/2023 14:52,420.41,213335,0.1481,-0.0788,0.2269,420.63,419.87
5/30/2023 14:51,420.23,149359,0.1691,-0.0775,0.2466,420.63,419.87
5/30/2023 14:50,420.48,342799,0.2117,-0.0542,0.2659,420.63,419.87
5/30/2023 14:49,420.54,126304,0.2376,-0.0419,0.2795,420.63,419.87
5/30/2023 14:48,420.55,195846,0.261,-0.0289,0.29,420.66,419.87
5/30/2023 14:47,420.66,165780,0.2862,-0.011,0.2972,420.66,419.87
5/30/2023 14:46,420.66,267667,0.3029,0.0029,0.3,420.88,419.87
5/30/2023 14:45,420.88,387945,0.3198,0.0205,0.2993,420.88,419.87
5/30/2023 14:44,420.83,130422,0.3143,0.0202,0.2941,420.88,419.87
5/30/2023 14:43,420.78,95484,0.3079,0.0188,0.2891,420.88,419.87
5/30/2023 14:42,420.71,148783,0.3003,0.0159,0.2843,420.88,419.87
5/30/2023 14:41,420.6,176729,0.2933,0.013,0.2804,420.88,419.87
5/30/2023 14:40,420.51,136056,0.2914,0.0143,0.2771,420.88,419.87
5/30/2023 14:39,420.5,133841,0.2939,0.0203,0.2735,420.88,419.87
5/30/2023 14:38,420.41,100079,0.2937,0.0253,0.2685,420.88,419.87
5/30/2023 14:37,420.405,111268,0.2984,0.0363,0.2622,420.88,419.87
5/30/2023 14:36,420.52,211251,0.3006,0.0476,0.2531,420.88,419.87
5/30/2023 14:35,420.34,145253,0.2874,0.0462,0.2412,420.88,419.87
5/30/2023 14:34,420.28,93984,0.2846,0.0549,0.2297,420.88,419.87
5/30/2023 14:33,420.38,133781,0.283,0.0671,0.2159,420.88,419.87
5/30/2023 14:32,420.29,162121,0.2666,0.0675,0.1992,420.88,419.87
5/30/2023 14:31,420.205,152935,0.2511,0.0688,0.1823,420.88,419.87
5/30/2023 14:30,420.06,95467,0.2362,0.0711,0.1651,420.88,419.87
5/30/2023 14:29,420.07,80821,0.2285,0.0812,0.1473,420.88,419.87
5/30/2023 14:28,420.005,124778,0.2144,0.0874,0.127,420.88,419.87
5/30/2023 14:27,420.01,113449,0.1999,0.0947,0.1052,420.88,419.87
5/30/2023 14:26,419.96,173797,0.178,0.0965,0.0815,420.88,419.86
5/30/2023 14:25,419.86,96599,0.1525,0.0951,0.0574,420.88,419.81
5/30/2023 14:24,419.81,181200,0.1279,0.0943,0.0336,420.88,419.7
5/30/2023 14:23,419.7,133510,0.0997,0.0897,0.01,420.88,419.64
5/30/2023 14:22,419.64,132787,0.0735,0.0859,-0.0124,420.88,419.47
5/30/2023 14:21,419.47,100453,0.0452,0.079,-0.0339,420.88,419.47
5/30/2023 14:20,419.48,84540,0.0256,0.0792,-0.0536,420.88,419.44
5/30/2023 14:19,419.44,95274,-0.0008,0.0727,-0.0734,420.88,419.3
5/30/2023 14:18,419.3,76445,-0.0303,0.0613,-0.0916,420.88,419.19
5/30/2023 14:17,419.19,93219,-0.0534,0.0536,-0.1069,420.88,419.11
5/30/2023 14:16,419.11,139077,-0.0708,0.0495,-0.1203,420.88,419.1
5/30/2023 14:15,419.1,169136,-0.0839,0.0489,-0.1327,420.88,419.1
5/30/2023 14:14,419.1101,54614,-0.0983,0.0466,-0.1449,420.88,419.1
5/30/2023 14:13,419.13,114199,-0.1163,0.0403,-0.1566,420.88,419.05
5/30/2023 14:12,419.05,140931,-0.1397,0.027,-0.1667,420.88,418.98
5/30/2023 14:11,418.98,143031,-0.1593,0.0141,-0.1734,420.88,418.84
5/30/2023 14:10,418.84,108721,-0.175,0.002,-0.1769,420.88,418.835
5/30/2023 14:09,418.835,108104,-0.1781,-0.0007,-0.1774,420.88,418.835
5/30/2023 14:08,418.88,211933,-0.179,-0.0018,-0.1772,420.88,418.835
5/30/2023 14:07,419,94616,-0.1821,-0.0053,-0.1768,420.88,418.835
5/30/2023 14:06,418.9,260132,-0.1957,-0.0202,-0.1755,420.88,418.8
5/30/2023 14:05,418.8,158996,-0.2,-0.0296,-0.1704,420.88,418.8
5/30/2023 14:04,418.9,96981,-0.1923,-0.0293,-0.163,420.88,418.8
5/30/2023 14:03,418.96,80701,-0.19,-0.0343,-0.1557,420.88,418.8
5/30/2023 14:02,418.85,137700,-0.1903,-0.0432,-0.1471,420.88,418.8
5/30/2023 14:01,418.98,198790,-0.1768,-0.0405,-0.1363,420.88,418.8
5/30/2023 14:00,419.01,184918,-0.1702,-0.044,-0.1262,420.88,418.8
5/30/2023 13:59,419.03,92701,-0.1623,-0.0472,-0.1152,420.88,418.8
5/30/2023 13:58,419.02,95483,-0.152,-0.0486,-0.1034,420.88,418.8
5/30/2023 13:57,418.99,161467,-0.1356,-0.0443,-0.0913,420.88,418.8
5/30/2023 13:56,419.04,184505,-0.1096,-0.0294,-0.0802,420.88,418.8
5/30/2023 13:55,419.24,226552,-0.0799,-0.0071,-0.0728,420.88,418.8
5/30/2023 13:54,419.25,111548,-0.0612,0.0098,-0.071,420.88,418.8
5/30/2023 13:53,419.57,213954,-0.0375,0.036,-0.0735,420.88,418.8
5/30/2023 13:52,419.65,99721,-0.0392,0.0433,-0.0825,420.88,418.8
5/30/2023 13:51,419.778,95710,-0.0491,0.0443,-0.0933,420.88,418.8
5/30/2023 13:50,419.6,246354,-0.0739,0.0305,-0.1044,420.88,418.8
5/30/2023 13:49,419.61,103632,-0.0864,0.0256,-0.112,420.88,418.8
5/30/2023 13:48,419.37,85867,-0.1022,0.0162,-0.1184,420.88,418.8
5/30/2023 13:47,419.54,83873,-0.0964,0.0261,-0.1225,420.88,418.8
5/30/2023 13:46,419.615,87581,-0.1048,0.0241,-0.129,420.88,418.8
5/30/2023 13:45,419.455,104034,-0.1218,0.0132,-0.135,420.83,418.8
5/30/2023 13:44,419.41,69581,-0.1253,0.013,-0.1383,420.78,418.8
5/30/2023 13:43,419.56,121830,-0.1234,0.0182,-0.1416,420.71,418.8
5/30/2023 13:42,419.51,96308,-0.1345,0.0116,-0.1461,420.6,418.8
5/30/2023 13:41,419.47,165589,-0.1416,0.0075,-0.149,420.52,418.8
5/30/2023 13:40,419.42,88568,-0.1445,0.0064,-0.1509,420.52,418.8
5/30/2023 13:39,419.52,125449,-0.141,0.0115,-0.1525,420.52,418.8
5/30/2023 13:38,419.6,68334,-0.1447,0.0107,-0.1554,420.52,418.8
5/30/2023 13:37,419.615,70953,-0.1554,0.0027,-0.1581,420.52,418.8
5/30/2023 13:36,419.51,107920,-0.1684,-0.0097,-0.1587,420.38,418.8
5/30/2023 13:35,419.64,118757,-0.1718,-0.0155,-0.1563,420.38,418.8
5/30/2023 13:34,419.72,107093,-0.1869,-0.0345,-0.1524,420.38,418.8
5/30/2023 13:33,419.44,174165,-0.2116,-0.0678,-0.1438,420.29,418.8
5/30/2023 13:32,419.32,524735,-0.2116,-0.0847,-0.1269,420.205,418.8
5/30/2023 13:31,419.15,260321,-0.1962,-0.0905,-0.1057,420.07,418.8
5/30/2023 13:30,419.42,303162,-0.1565,-0.0734,-0.0831,420.07,418.8
5/30/2023 13:29,419.35,210036,-0.1309,-0.0662,-0.0647,420.01,418.8
5/30/2023 13:28,419.66,241160,-0.0893,-0.0412,-0.0481,420.01,418.8
5/30/2023 13:27,419.71,106395,-0.0664,-0.0286,-0.0378,419.96,418.8
5/30/2023 13:26,419.96,83024,-0.0414,-0.0107,-0.0307,420.01,418.8
5/30/2023 13:25,420.01,65331,-0.0343,-0.0062,-0.028,420.04,418.8
5/30/2023 13:24,420.04,60947,-0.0297,-0.0033,-0.0265,420.055,418.8
5/30/2023 13:23,420.055,49762,-0.0266,-0.001,-0.0256,420.07,418.8
5/30/2023 13:22,420.07,79675,-0.0238,0.0016,-0.0254,420.2,418.8
5/30/2023 13:21,420.2,88551,-0.0213,0.0045,-0.0258,420.2,418.8
5/30/2023 13:20,420.13,48261,-0.0311,-0.0041,-0.0269,420.2,418.8
5/30/2023 13:19,420.19,51986,-0.036,-0.0101,-0.0259,420.2,418.8
5/30/2023 13:18,420.08,83972,-0.0478,-0.0244,-0.0234,420.2,418.8
5/30/2023 13:17,419.98,44125,-0.051,-0.0337,-0.0173,420.2,418.8
5/30/2023 13:16,419.94,33389,-0.0442,-0.0353,-0.0089,420.2,418.8
5/30/2023 13:15,420.04,72065,-0.0308,-0.0308,0,420.2,418.8
5/30/2023 13:14,420.01,65223,-0.0234,-0.0311,0.0077,420.2,418.8
5/30/2023 13:13,420.17,86599,-0.0106,-0.026,0.0154,420.2,418.8
5/30/2023 13:12,420.2,72364,-0.0104,-0.0323,0.0219,420.2,418.8
5/30/2023 13:11,420.08,94109,-0.013,-0.043,0.03,420.2,418.8
5/30/2023 13:10,420.03,129394,-0.0039,-0.0446,0.0408,420.2,418.8
5/30/2023 13:09,419.98,185961,0.0128,-0.0391,0.0519,420.2,418.8
5/30/2023 13:08,420.16,215930,0.0391,-0.0226,0.0617,420.24,418.8
5/30/2023 13:07,420.24,97038,0.0537,-0.0136,0.0673,420.26,418.8
5/30/2023 13:06,420.26,56421,0.0635,-0.0073,0.0707,420.26,418.8
5/30/2023 13:05,420.26,66702,0.0729,0.0004,0.0726,420.26,418.85
5/30/2023 13:04,420.2,89817,0.084,0.0115,0.0725,420.3988,418.85
5/30/2023 13:03,420.3988,92125,0.1029,0.0334,0.0696,420.3988,418.85
5/30/2023 13:02,420.365,130849,0.1054,0.0442,0.0612,420.475,418.98
5/30/2023 13:01,420.475,113904,0.1104,0.0603,0.0502,420.53,418.99
5/30/2023 13:00,420.53,133235,0.1041,0.069,0.0351,420.53,418.99
5/30/2023 12:59,420.48,54442,0.0889,0.071,0.0179,420.53,418.99
5/30/2023 12:58,420.445,99249,0.0732,0.0731,0.0001,420.53,418.99
5/30/2023 12:57,420.3618,62400,0.0558,0.0739,-0.0181,420.53,419.04
5/30/2023 12:56,420.315,81724,0.0411,0.0777,-0.0366,420.53,419.15
5/30/2023 12:55,420.415,144213,0.0266,0.0827,-0.056,420.53,419.15
5/30/2023 12:54,420.35,112393,-0.0024,0.0742,-0.0767,420.53,419.15
5/30/2023 12:53,420.25,79936,-0.0329,0.0623,-0.0952,420.53,419.15
5/30/2023 12:52,420.09,123175,-0.0611,0.0497,-0.1108,420.53,419.15
5/30/2023 12:51,420.11,69737,-0.08,0.0433,-0.1233,420.53,419.15
5/30/2023 12:50,420.03,111911,-0.1049,0.0292,-0.1341,420.53,419.15
5/30/2023 12:49,420.01,89890,-0.127,0.0144,-0.1414,420.53,419.15
5/30/2023 12:48,419.77,148045,-0.1514,-0.0064,-0.145,420.53,419.15
5/30/2023 12:47,419.78,116715,-0.1558,-0.0125,-0.1434,420.53,419.15
5/30/2023 12:46,419.85,108043,-0.1603,-0.02,-0.1403,420.53,419.15
5/30/2023 12:45,419.74,94632,-0.1708,-0.0355,-0.1353,420.53,419.15
5/30/2023 12:44,419.75,106412,-0.1704,-0.0441,-0.1264,420.53,419.15
5/30/2023 12:43,419.71,123913,-0.1686,-0.0532,-0.1154,420.53,419.15
5/30/2023 12:42,419.595,167047,-0.1597,-0.0576,-0.1021,420.53,419.15
5/30/2023 12:41,419.65,330356,-0.1343,-0.0466,-0.0877,420.53,419.15
5/30/2023 12:40,419.83,287244,-0.1055,-0.0295,-0.076,420.53,419.15
5/30/2023 12:39,419.9,133790,-0.0856,-0.0169,-0.0686,420.53,419.15
5/30/2023 12:38,420.035,188571,-0.066,-0.0016,-0.0644,420.53,419.15
5/30/2023 12:37,420.25,129527,-0.0538,0.0102,-0.064,420.53,419.15
5/30/2023 12:36,420.36,94107,-0.0594,0.0072,-0.0666,420.53,419.15
5/30/2023 12:35,420.12,59970,-0.0768,-0.0085,-0.0684,420.53,419.15
5/30/2023 12:34,420.27,91078,-0.0735,-0.0073,-0.0662,420.53,419.15
5/30/2023 12:33,420.21,87222,-0.0835,-0.0191,-0.0644,420.53,419.15
5/30/2023 12:32,420.09,175824,-0.089,-0.0294,-0.0596,420.53,419.15
5/30/2023 12:31,420.05,97133,-0.0824,-0.0301,-0.0523,420.53,419.35
5/30/2023 12:30,420.11,64813,-0.0687,-0.024,-0.0448,420.53,419.35
5/30/2023 12:29,420.05,70902,-0.0564,-0.0176,-0.0388,420.53,419.595
5/30/2023 12:28,420.1,107289,-0.0337,0.0006,-0.0343,420.53,419.595
5/30/2023 12:27,420.465,188808,-0.0094,0.0251,-0.0345,420.56,419.595
5/30/2023 12:26,420.56,104302,-0.0154,0.0254,-0.0408,420.56,419.595
5/30/2023 12:25,420.48,119651,-0.0325,0.0147,-0.0471,420.56,419.595
5/30/2023 12:24,420.31,59574,-0.0456,0.0052,-0.0508,420.56,419.595
5/30/2023 12:23,420.325,59796,-0.0445,0.0076,-0.0521,420.56,419.595
5/30/2023 12:22,420.4,64965,-0.0439,0.0101,-0.054,420.56,419.595
5/30/2023 12:21,420.39,49756,-0.0501,0.0064,-0.0565,420.56,419.595
5/30/2023 12:20,420.41,65028,-0.0563,0.0018,-0.0581,420.56,419.595
5/30/2023 12:19,420.23,68307,-0.0654,-0.0069,-0.0585,420.56,419.595
5/30/2023 12:18,420.26,44226,-0.0578,-0.001,-0.0568,420.56,419.595
5/30/2023 12:17,420.43,86324,-0.0503,0.0062,-0.0566,420.56,419.595
5/30/2023 12:16,420.49,55903,-0.0573,0.0008,-0.0581,420.56,419.595
5/30/2023 12:15,420.34,99154,-0.0715,-0.0132,-0.0583,420.56,419.595
5/30/2023 12:14,420.29,41130,-0.0734,-0.0183,-0.055,420.56,419.595
5/30/2023 12:13,420.265,69592,-0.0695,-0.0191,-0.0504,420.56,419.595
5/30/2023 12:12,420.41,129687,-0.0611,-0.0154,-0.0457,420.56,419.595
5/30/2023 12:11,420.46,81783,-0.0642,-0.0224,-0.0418,420.56,419.595
5/30/2023 12:10,420.33,114015,-0.0723,-0.0361,-0.0362,420.56,419.595
5/30/2023 12:09,420.4,60890,-0.0683,-0.0411,-0.0272,420.56,419.595
5/30/2023 12:08,420.26,114214,-0.0695,-0.0525,-0.0169,420.56,419.595
5/30/2023 12:07,420.25,67717,-0.0556,-0.0518,-0.0038,420.56,419.595
5/30/2023 12:06,420.17,144911,-0.0361,-0.0453,0.0092,420.56,419.595
5/30/2023 12:05,420.395,135107,-0.0025,-0.023,0.0205,420.67,419.595
5/30/2023 12:04,420.67,141221,0.0175,-0.0088,0.0263,420.67,419.595
5/30/2023 12:03,420.64,71420,0.0147,-0.0137,0.0285,420.67,419.595
5/30/2023 12:02,420.48,69006,0.014,-0.0179,0.0319,420.7,419.595
5/30/2023 12:01,420.7,44243,0.0292,-0.0071,0.0364,420.7169,419.595
5/30/2023 12:00,420.7169,73499,0.0259,-0.0123,0.0381,420.7169,419.595
5/30/2023 11:59,420.51,78822,0.0194,-0.0218,0.0412,420.7169,419.595
5/30/2023 11:58,420.61,81767,0.032,-0.0147,0.0467,420.72,419.595
5/30/2023 11:57,420.72,36360,0.0374,-0.0129,0.0503,420.72,419.595
5/30/2023 11:56,420.61,64389,0.0325,-0.021,0.0535,420.72,419.595
5/30/2023 11:55,420.59,68036,0.0371,-0.0217,0.0588,420.72,419.595
5/30/2023 11:54,420.61,111989,0.0444,-0.0198,0.0642,420.72,419.595
5/30/2023 11:53,420.68,51368,0.051,-0.0182,0.0692,420.72,419.595
5/30/2023 11:52,420.53,121785,0.0516,-0.0221,0.0737,420.72,419.595
5/30/2023 11:51,420.58,196869,0.0668,-0.0124,0.0793,420.72,419.595
5/30/2023 11:50,420.72,109840,0.0803,-0.0021,0.0824,420.72,419.595
5/30/2023 11:49,420.645,51602,0.082,-0.0009,0.0829,420.72,419.595
5/30/2023 11:48,420.69,67950,0.0906,0.0075,0.0831,420.8,419.595
5/30/2023 11:47,420.8,65456,0.0957,0.0145,0.0812,420.8,419.595
5/30/2023 11:46,420.62,107412,0.0897,0.012,0.0776,420.8,419.595
5/30/2023 11:45,420.56,167993,0.0989,0.0243,0.0746,420.8,419.595
5/30/2023 11:44,420.69,179960,0.1154,0.0469,0.0685,420.8,419.595
5/30/2023 11:43,420.79,184906,0.1216,0.0648,0.0568,420.8,419.595
5/30/2023 11:42,420.76,109632,0.1175,0.0769,0.0406,420.89,419.65
5/30/2023 11:41,420.89,227639,0.1136,0.0923,0.0213,420.89,419.83
5/30/2023 11:40,420.87,140919,0.0938,0.0955,-0.0017,420.89,419.9
5/30/2023 11:39,420.83,95212,0.0692,0.0948,-0.0256,420.89,420.035
5/30/2023 11:38,420.73,101916,0.0408,0.0901,-0.0493,420.89,420.05
5/30/2023 11:37,420.66,126101,0.0141,0.0859,-0.0718,420.89,420.05
5/30/2023 11:36,420.46,69796,-0.013,0.0803,-0.0933,420.89,420.05
5/30/2023 11:35,420.485,55857,-0.027,0.0864,-0.1134,420.89,420.05
5/30/2023 11:34,420.4801,89709,-0.047,0.088,-0.135,420.89,420.05
